,time,power,device_id_x,location_specific,co2,device_id_y
0,2024-08-01T00:00:00Z,142.06401705741882,ELEUV0202SM1Bc,269 Olsson,434.35714285714283,70886b126223
1,2024-08-01T00:10:00Z,142.38970130681992,ELEUV0202SM1Bc,269 Olsson,434.35714285714283,70886b126223
2,2024-08-01T00:20:00Z,143.4392750263214,ELEUV0202SM1Bc,269 Olsson,434.35714285714283,70886b126223
3,2024-08-01T00:30:00Z,142.5985872745514,ELEUV0202SM1Bc,269 Olsson,434.35714285714283,70886b126223
4,2024-08-01T00:40:00Z,142.6872357726097,ELEUV0202SM1Bc,269 Olsson,434.35714285714283,70886b126223
5,2024-08-01T00:50:00Z,142.5264149904251,ELEUV0202SM1Bc,269 Olsson,434.35714285714283,70886b126223
6,2024-08-01T01:00:00Z,142.63531863689423,ELEUV0202SM1Bc,269 Olsson,441.0,70886b126223
7,2024-08-01T01:10:00Z,142.5420269370079,ELEUV0202SM1Bc,269 Olsson,439.35593220338984,70886b126223
8,2024-08-01T01:20:00Z,143.05089563131332,ELEUV0202SM1Bc,269 Olsson,437.2758620689655,70886b126223
9,2024-08-01T01:30:00Z,143.37420612573624,ELEUV0202SM1Bc,269 Olsson,437.6779661016949,70886b126223
10,2024-08-01T01:40:00Z,142.15929210186005,ELEUV0202SM1Bc,269 Olsson,436.86206896551727,70886b126223
11,2024-08-01T01:50:00Z,142.38127619028091,ELEUV0202SM1Bc,269 Olsson,437.32758620689657,70886b126223
12,2024-08-01T02:00:00Z,143.4733361005783,ELEUV0202SM1Bc,269 Olsson,437.3,70886b126223
13,2024-08-01T02:10:00Z,142.71717220544815,ELEUV0202SM1Bc,269 Olsson,440.1607142857143,70886b126223
14,2024-08-01T02:20:00Z,142.3521488904953,ELEUV0202SM1Bc,269 Olsson,441.3333333333333,70886b126223
15,2024-08-01T02:30:00Z,143.09211373329163,ELEUV0202SM1Bc,269 Olsson,443.1864406779661,70886b126223
16,2024-08-01T02:40:00Z,143.13969761133194,ELEUV0202SM1Bc,269 Olsson,440.94827586206895,70886b126223
17,2024-08-01T02:50:00Z,143.08601021766663,ELEUV0202SM1Bc,269 Olsson,439.280701754386,70886b126223
18,2024-08-01T03:00:00Z,142.87459254264832,ELEUV0202SM1Bc,269 Olsson,438.2962962962963,70886b126223
19,2024-08-01T03:10:00Z,143.42404156923294,ELEUV0202SM1Bc,269 Olsson,438.2962962962963,70886b126223
20,2024-08-01T03:20:00Z,143.0815875530243,ELEUV0202SM1Bc,269 Olsson,438.2962962962963,70886b126223
21,2024-08-01T03:30:00Z,142.5955429673195,ELEUV0202SM1Bc,269 Olsson,438.2962962962963,70886b126223
22,2024-08-01T03:40:00Z,143.13528388738632,ELEUV0202SM1Bc,269 Olsson,438.2962962962963,70886b126223
23,2024-08-01T03:50:00Z,142.872716486454,ELEUV0202SM1Bc,269 Olsson,438.2962962962963,70886b126223
24,2024-08-01T04:00:00Z,142.6503226161003,ELEUV0202SM1Bc,269 Olsson,449.0,70886b126223
25,2024-08-01T04:10:00Z,142.41121262311935,ELEUV0202SM1Bc,269 Olsson,451.0,70886b126223
26,2024-08-01T04:20:00Z,142.99836307764053,ELEUV0202SM1Bc,269 Olsson,449.43333333333334,70886b126223
27,2024-08-01T04:30:00Z,142.53938496112823,ELEUV0202SM1Bc,269 Olsson,448.15,70886b126223
28,2024-08-01T04:40:00Z,142.0112505555153,ELEUV0202SM1Bc,269 Olsson,448.2881355932203,70886b126223
29,2024-08-01T04:50:00Z,142.22779870033264,ELEUV0202SM1Bc,269 Olsson,452.6166666666667,70886b126223
30,2024-08-01T05:00:00Z,143.31295937299728,ELEUV0202SM1Bc,269 Olsson,450.43333333333334,70886b126223
31,2024-08-01T05:10:00Z,142.3628732562065,ELEUV0202SM1Bc,269 Olsson,449.53333333333336,70886b126223
32,2024-08-01T05:20:00Z,142.55262315273285,ELEUV0202SM1Bc,269 Olsson,454.98333333333335,70886b126223
33,2024-08-01T05:30:00Z,142.73264110088348,ELEUV0202SM1Bc,269 Olsson,458.9491525423729,70886b126223
34,2024-08-01T05:40:00Z,143.2044953107834,ELEUV0202SM1Bc,269 Olsson,460.6333333333333,70886b126223
35,2024-08-01T05:50:00Z,142.59454160928726,ELEUV0202SM1Bc,269 Olsson,466.1333333333333,70886b126223
36,2024-08-01T06:00:00Z,142.970409989357,ELEUV0202SM1Bc,269 Olsson,469.85,70886b126223
37,2024-08-01T06:10:00Z,143.63275170326233,ELEUV0202SM1Bc,269 Olsson,470.18333333333334,70886b126223
38,2024-08-01T06:20:00Z,142.9282769560814,ELEUV0202SM1Bc,269 Olsson,472.3333333333333,70886b126223
39,2024-08-01T06:30:00Z,142.94917285442352,ELEUV0202SM1Bc,269 Olsson,474.271186440678,70886b126223
40,2024-08-01T06:40:00Z,143.88207495212555,ELEUV0202SM1Bc,269 Olsson,474.1,70886b126223
41,2024-08-01T06:50:00Z,143.45625936985016,ELEUV0202SM1Bc,269 Olsson,477.1333333333333,70886b126223
42,2024-08-01T07:00:00Z,142.7730917930603,ELEUV0202SM1Bc,269 Olsson,476.8833333333333,70886b126223
43,2024-08-01T07:10:00Z,143.519426882267,ELEUV0202SM1Bc,269 Olsson,480.47457627118644,70886b126223
44,2024-08-01T07:20:00Z,144.01902705430984,ELEUV0202SM1Bc,269 Olsson,479.21666666666664,70886b126223
45,2024-08-01T07:30:00Z,142.77892112731934,ELEUV0202SM1Bc,269 Olsson,476.76666666666665,70886b126223
46,2024-08-01T07:40:00Z,142.64049381017685,ELEUV0202SM1Bc,269 Olsson,480.4237288135593,70886b126223
47,2024-08-01T07:50:00Z,143.59554946422577,ELEUV0202SM1Bc,269 Olsson,480.6166666666667,70886b126223
48,2024-08-01T08:00:00Z,143.2860866189003,ELEUV0202SM1Bc,269 Olsson,478.8474576271187,70886b126223
49,2024-08-01T08:10:00Z,142.7944928407669,ELEUV0202SM1Bc,269 Olsson,477.6666666666667,70886b126223
50,2024-08-01T08:20:00Z,143.20122748613358,ELEUV0202SM1Bc,269 Olsson,477.8,70886b126223
51,2024-08-01T08:30:00Z,143.79909336566925,ELEUV0202SM1Bc,269 Olsson,479.93333333333334,70886b126223
52,2024-08-01T08:40:00Z,142.8472936153412,ELEUV0202SM1Bc,269 Olsson,477.76666666666665,70886b126223
53,2024-08-01T08:50:00Z,142.74288415908813,ELEUV0202SM1Bc,269 Olsson,479.53333333333336,70886b126223
54,2024-08-01T09:00:00Z,142.8968921303749,ELEUV0202SM1Bc,269 Olsson,480.66101694915255,70886b126223
55,2024-08-01T09:10:00Z,142.7609458565712,ELEUV0202SM1Bc,269 Olsson,485.95,70886b126223
56,2024-08-01T09:20:00Z,142.19962656497955,ELEUV0202SM1Bc,269 Olsson,485.3833333333333,70886b126223
57,2024-08-01T09:30:00Z,141.98537021875381,ELEUV0202SM1Bc,269 Olsson,485.35593220338984,70886b126223
58,2024-08-01T09:40:00Z,142.67211705446243,ELEUV0202SM1Bc,269 Olsson,489.1333333333333,70886b126223
59,2024-08-01T09:50:00Z,140.73438942432404,ELEUV0202SM1Bc,269 Olsson,488.271186440678,70886b126223
60,2024-08-01T10:00:00Z,140.73438942432404,ELEUV0202SM1Bc,269 Olsson,491.8333333333333,70886b126223
61,2024-08-01T10:10:00Z,142.09243655204773,ELEUV0202SM1Bc,269 Olsson,494.96666666666664,70886b126223
62,2024-08-01T10:20:00Z,141.871939599514,ELEUV0202SM1Bc,269 Olsson,496.85,70886b126223
63,2024-08-01T10:30:00Z,141.2605106830597,ELEUV0202SM1Bc,269 Olsson,502.31666666666666,70886b126223
64,2024-08-01T10:40:00Z,141.21790017400468,ELEUV0202SM1Bc,269 Olsson,501.3050847457627,70886b126223
65,2024-08-01T10:50:00Z,141.21790017400468,ELEUV0202SM1Bc,269 Olsson,503.15,70886b126223
66,2024-08-01T11:00:00Z,141.21790017400468,ELEUV0202SM1Bc,269 Olsson,504.3833333333333,70886b126223
67,2024-08-01T11:10:00Z,142.1045462290446,ELEUV0202SM1Bc,269 Olsson,503.1666666666667,70886b126223
68,2024-08-01T11:20:00Z,141.92001819610596,ELEUV0202SM1Bc,269 Olsson,501.55,70886b126223
69,2024-08-01T11:30:00Z,141.93605035543442,ELEUV0202SM1Bc,269 Olsson,500.40677966101697,70886b126223
70,2024-08-01T11:40:00Z,140.93753695487976,ELEUV0202SM1Bc,269 Olsson,501.26666666666665,70886b126223
71,2024-08-01T11:50:00Z,140.93753695487976,ELEUV0202SM1Bc,269 Olsson,506.6666666666667,70886b126223
72,2024-08-01T12:00:00Z,140.93753695487976,ELEUV0202SM1Bc,269 Olsson,505.55,70886b126223
73,2024-08-01T12:10:00Z,141.85916632413864,ELEUV0202SM1Bc,269 Olsson,504.2,70886b126223
74,2024-08-01T12:20:00Z,141.61308258771896,ELEUV0202SM1Bc,269 Olsson,507.49152542372883,70886b126223
75,2024-08-01T12:30:00Z,142.40218698978424,ELEUV0202SM1Bc,269 Olsson,506.6166666666667,70886b126223
76,2024-08-01T12:40:00Z,142.92968064546585,ELEUV0202SM1Bc,269 Olsson,511.15,70886b126223
77,2024-08-01T12:50:00Z,142.2218158841133,ELEUV0202SM1Bc,269 Olsson,514.0666666666667,70886b126223
78,2024-08-01T13:00:00Z,142.2218158841133,ELEUV0202SM1Bc,269 Olsson,513.25,70886b126223
79,2024-08-01T13:10:00Z,143.56118440628052,ELEUV0202SM1Bc,269 Olsson,512.6779661016949,70886b126223
80,2024-08-01T13:20:00Z,142.28921979665756,ELEUV0202SM1Bc,269 Olsson,512.45,70886b126223
81,2024-08-01T13:30:00Z,141.97434037923813,ELEUV0202SM1Bc,269 Olsson,506.98333333333335,70886b126223
82,2024-08-01T13:40:00Z,141.81786278883615,ELEUV0202SM1Bc,269 Olsson,504.48333333333335,70886b126223
83,2024-08-01T13:50:00Z,141.81786278883615,ELEUV0202SM1Bc,269 Olsson,502.43333333333334,70886b126223
84,2024-08-01T14:00:00Z,141.81786278883615,ELEUV0202SM1Bc,269 Olsson,496.8813559322034,70886b126223
85,2024-08-01T14:10:00Z,141.45935326814651,ELEUV0202SM1Bc,269 Olsson,497.3666666666667,70886b126223
86,2024-08-01T14:20:00Z,142.73516535758972,ELEUV0202SM1Bc,269 Olsson,505.0,70886b126223
87,2024-08-01T14:30:00Z,142.74741113185883,ELEUV0202SM1Bc,269 Olsson,504.56666666666666,70886b126223
88,2024-08-01T14:40:00Z,142.25180447101593,ELEUV0202SM1Bc,269 Olsson,496.65,70886b126223
89,2024-08-01T14:50:00Z,142.25180447101593,ELEUV0202SM1Bc,269 Olsson,497.7457627118644,70886b126223
90,2024-08-01T15:00:00Z,142.25180447101593,ELEUV0202SM1Bc,269 Olsson,495.05,70886b126223
91,2024-08-01T15:10:00Z,141.7697568734487,ELEUV0202SM1Bc,269 Olsson,489.9166666666667,70886b126223
92,2024-08-01T15:20:00Z,142.0352503657341,ELEUV0202SM1Bc,269 Olsson,486.15,70886b126223
93,2024-08-01T15:30:00Z,142.2016903758049,ELEUV0202SM1Bc,269 Olsson,481.98333333333335,70886b126223
94,2024-08-01T15:40:00Z,141.57509803771973,ELEUV0202SM1Bc,269 Olsson,484.7118644067797,70886b126223
95,2024-08-01T15:50:00Z,141.43685003121695,ELEUV0202SM1Bc,269 Olsson,484.6333333333333,70886b126223
96,2024-08-01T16:00:00Z,142.01059440771738,ELEUV0202SM1Bc,269 Olsson,482.79661016949154,70886b126223
97,2024-08-01T16:10:00Z,141.39446914196014,ELEUV0202SM1Bc,269 Olsson,494.85,70886b126223
98,2024-08-01T16:20:00Z,141.48890674114227,ELEUV0202SM1Bc,269 Olsson,504.75,70886b126223
99,2024-08-01T16:30:00Z,141.2413775920868,ELEUV0202SM1Bc,269 Olsson,506.35593220338984,70886b126223
100,2024-08-01T16:40:00Z,141.2413775920868,ELEUV0202SM1Bc,269 Olsson,506.23333333333335,70886b126223
101,2024-08-01T16:50:00Z,141.2413775920868,ELEUV0202SM1Bc,269 Olsson,508.8333333333333,70886b126223
102,2024-08-01T17:00:00Z,141.2413775920868,ELEUV0202SM1Bc,269 Olsson,506.76666666666665,70886b126223
103,2024-08-01T17:10:00Z,141.94661378860474,ELEUV0202SM1Bc,269 Olsson,506.21666666666664,70886b126223
104,2024-08-01T17:20:00Z,142.46367812156677,ELEUV0202SM1Bc,269 Olsson,504.4,70886b126223
105,2024-08-01T17:30:00Z,142.55499094724655,ELEUV0202SM1Bc,269 Olsson,500.89830508474574,70886b126223
106,2024-08-01T17:40:00Z,142.55499094724655,ELEUV0202SM1Bc,269 Olsson,498.73333333333335,70886b126223
107,2024-08-01T17:50:00Z,142.55499094724655,ELEUV0202SM1Bc,269 Olsson,497.9166666666667,70886b126223
108,2024-08-01T18:00:00Z,142.55499094724655,ELEUV0202SM1Bc,269 Olsson,501.06666666666666,70886b126223
109,2024-08-01T18:10:00Z,142.29056239128113,ELEUV0202SM1Bc,269 Olsson,506.15,70886b126223
110,2024-08-01T18:20:00Z,142.84705370664597,ELEUV0202SM1Bc,269 Olsson,502.55172413793105,70886b126223
111,2024-08-01T18:30:00Z,142.6268994808197,ELEUV0202SM1Bc,269 Olsson,499.3833333333333,70886b126223
112,2024-08-01T18:40:00Z,142.848402261734,ELEUV0202SM1Bc,269 Olsson,502.01666666666665,70886b126223
113,2024-08-01T18:50:00Z,142.848402261734,ELEUV0202SM1Bc,269 Olsson,502.2,70886b126223
114,2024-08-01T19:00:00Z,142.848402261734,ELEUV0202SM1Bc,269 Olsson,499.728813559322,70886b126223
115,2024-08-01T19:10:00Z,141.48294180631638,ELEUV0202SM1Bc,269 Olsson,500.3666666666667,70886b126223
116,2024-08-01T19:20:00Z,141.9842541217804,ELEUV0202SM1Bc,269 Olsson,508.6,70886b126223
117,2024-08-01T19:30:00Z,142.0789435505867,ELEUV0202SM1Bc,269 Olsson,513.6271186440678,70886b126223
118,2024-08-01T19:40:00Z,142.62002110481262,ELEUV0202SM1Bc,269 Olsson,530.6666666666666,70886b126223
119,2024-08-01T19:50:00Z,142.0193397336536,ELEUV0202SM1Bc,269 Olsson,548.0925925925926,70886b126223
120,2024-08-01T20:00:00Z,141.77886976136102,ELEUV0202SM1Bc,269 Olsson,539.2586206896551,70886b126223
121,2024-08-01T20:10:00Z,143.26007515192032,ELEUV0202SM1Bc,269 Olsson,544.4833333333333,70886b126223
122,2024-08-01T20:20:00Z,142.1464502811432,ELEUV0202SM1Bc,269 Olsson,559.2833333333333,70886b126223
123,2024-08-01T20:30:00Z,141.74030423164368,ELEUV0202SM1Bc,269 Olsson,543.9,70886b126223
124,2024-08-01T20:40:00Z,142.10099875926971,ELEUV0202SM1Bc,269 Olsson,528.9833333333333,70886b126223
125,2024-08-01T20:50:00Z,143.4561312198639,ELEUV0202SM1Bc,269 Olsson,519.6779661016949,70886b126223
126,2024-08-01T21:00:00Z,143.4561312198639,ELEUV0202SM1Bc,269 Olsson,507.6333333333333,70886b126223
127,2024-08-01T21:10:00Z,141.6151449084282,ELEUV0202SM1Bc,269 Olsson,495.73333333333335,70886b126223
128,2024-08-01T21:20:00Z,142.2233745455742,ELEUV0202SM1Bc,269 Olsson,488.28333333333336,70886b126223
129,2024-08-01T21:30:00Z,141.6736364364624,ELEUV0202SM1Bc,269 Olsson,485.1166666666667,70886b126223
130,2024-08-01T21:40:00Z,141.54561311006546,ELEUV0202SM1Bc,269 Olsson,472.9830508474576,70886b126223
131,2024-08-01T21:50:00Z,141.30426049232483,ELEUV0202SM1Bc,269 Olsson,473.0833333333333,70886b126223
