,time,power,device_id_x,location_specific,co2,device_id_y
100,2024-08-01T16:40:00Z,79.01032269001007,ELEUV0202SM1Jb,241 Olsson,492.5762711864407,70886b123039
101,2024-08-01T16:50:00Z,79.01032269001007,ELEUV0202SM1Jb,241 Olsson,486.45,70886b123039
102,2024-08-01T17:00:00Z,79.01032269001007,ELEUV0202SM1Jb,241 Olsson,486.28333333333336,70886b123039
103,2024-08-01T17:10:00Z,66.9846199452877,ELEUV0202SM1Jb,241 Olsson,484.15,70886b123039
104,2024-08-01T17:20:00Z,66.01959317922592,ELEUV0202SM1Jb,241 Olsson,477.23333333333335,70886b123039
105,2024-08-01T17:30:00Z,63.87444585561752,ELEUV0202SM1Jb,241 Olsson,472.33898305084745,70886b123039
106,2024-08-01T17:40:00Z,63.87444585561752,ELEUV0202SM1Jb,241 Olsson,478.8666666666667,70886b123039
107,2024-08-01T17:50:00Z,63.87444585561752,ELEUV0202SM1Jb,241 Olsson,486.1666666666667,70886b123039
108,2024-08-01T18:00:00Z,63.87444585561752,ELEUV0202SM1Jb,241 Olsson,475.43333333333334,70886b123039
109,2024-08-01T18:10:00Z,13.69299553334713,ELEUV0202SM1Jb,241 Olsson,450.06666666666666,70886b123039
110,2024-08-01T18:20:00Z,14.142045378684998,ELEUV0202SM1Jb,241 Olsson,441.6101694915254,70886b123039
111,2024-08-01T18:30:00Z,13.762725051492453,ELEUV0202SM1Jb,241 Olsson,436.26666666666665,70886b123039
112,2024-08-01T18:40:00Z,13.565332628786564,ELEUV0202SM1Jb,241 Olsson,440.3333333333333,70886b123039
113,2024-08-01T18:50:00Z,13.565332628786564,ELEUV0202SM1Jb,241 Olsson,442.48333333333335,70886b123039
114,2024-08-01T19:00:00Z,13.565332628786564,ELEUV0202SM1Jb,241 Olsson,460.98333333333335,70886b123039
115,2024-08-01T19:10:00Z,104.63659465312958,ELEUV0202SM1Jb,241 Olsson,490.8679245283019,70886b123039
116,2024-08-01T19:20:00Z,98.5494777560234,ELEUV0202SM1Jb,241 Olsson,487.56666666666666,70886b123039
117,2024-08-01T19:30:00Z,103.98422032594681,ELEUV0202SM1Jb,241 Olsson,481.51666666666665,70886b123039
118,2024-08-01T19:40:00Z,95.93562185764313,ELEUV0202SM1Jb,241 Olsson,483.73333333333335,70886b123039
119,2024-08-01T19:50:00Z,84.04434621334076,ELEUV0202SM1Jb,241 Olsson,481.10169491525426,70886b123039
120,2024-08-01T20:00:00Z,76.00731253623962,ELEUV0202SM1Jb,241 Olsson,501.0,70886b123039
121,2024-08-01T20:10:00Z,41.41477234661579,ELEUV0202SM1Jb,241 Olsson,531.8474576271186,70886b123039
122,2024-08-01T20:20:00Z,26.333551108837128,ELEUV0202SM1Jb,241 Olsson,530.0666666666667,70886b123039
123,2024-08-01T20:30:00Z,25.938483886420727,ELEUV0202SM1Jb,241 Olsson,531.1333333333333,70886b123039
124,2024-08-01T20:40:00Z,25.821232981979847,ELEUV0202SM1Jb,241 Olsson,523.3333333333334,70886b123039
125,2024-08-01T20:50:00Z,34.70652922987938,ELEUV0202SM1Jb,241 Olsson,525.4067796610169,70886b123039
126,2024-08-01T21:00:00Z,34.70652922987938,ELEUV0202SM1Jb,241 Olsson,504.0833333333333,70886b123039
127,2024-08-01T21:10:00Z,68.01709905266762,ELEUV0202SM1Jb,241 Olsson,492.85,70886b123039
128,2024-08-01T21:20:00Z,57.3756760917604,ELEUV0202SM1Jb,241 Olsson,490.45,70886b123039
129,2024-08-01T21:30:00Z,13.977172318845987,ELEUV0202SM1Jb,241 Olsson,462.4166666666667,70886b123039
130,2024-08-01T21:40:00Z,14.0002460218966,ELEUV0202SM1Jb,241 Olsson,443.64406779661016,70886b123039
