,time,power,device_id_x,location_specific,co2,device_id_y
0,2024-08-01T00:00:00Z,61.72599569,ELEUV0202SM1Ja,245 Olsson,440.0178571,70886b1232f1
1,2024-08-01T00:10:00Z,21.61999559,ELEUV0202SM1Ja,245 Olsson,440.0178571,70886b1232f1
2,2024-08-01T00:20:00Z,10.97887931,ELEUV0202SM1Ja,245 Olsson,440.0178571,70886b1232f1
3,2024-08-01T00:30:00Z,10.06940426,ELEUV0202SM1Ja,245 Olsson,440.0178571,70886b1232f1
4,2024-08-01T00:40:00Z,60.75067483,ELEUV0202SM1Ja,245 Olsson,440.0178571,70886b1232f1
5,2024-08-01T00:50:00Z,73.65024388,ELEUV0202SM1Ja,245 Olsson,440.0178571,70886b1232f1
6,2024-08-01T01:00:00Z,46.65500084,ELEUV0202SM1Ja,245 Olsson,456.4,70886b1232f1
7,2024-08-01T01:10:00Z,11.94808055,ELEUV0202SM1Ja,245 Olsson,456.9230769,70886b1232f1
8,2024-08-01T01:20:00Z,10.81031272,ELEUV0202SM1Ja,245 Olsson,456.0555556,70886b1232f1
9,2024-08-01T01:30:00Z,49.40602668,ELEUV0202SM1Ja,245 Olsson,456.7636364,70886b1232f1
10,2024-08-01T01:40:00Z,59.7822208,ELEUV0202SM1Ja,245 Olsson,458.4347826,70886b1232f1
11,2024-08-01T01:50:00Z,61.4817366,ELEUV0202SM1Ja,245 Olsson,458.7407407,70886b1232f1
12,2024-08-01T02:00:00Z,21.24383384,ELEUV0202SM1Ja,245 Olsson,462.5217391,70886b1232f1
13,2024-08-01T02:10:00Z,11.3692821,ELEUV0202SM1Ja,245 Olsson,466.2222222,70886b1232f1
14,2024-08-01T02:20:00Z,10.21958981,ELEUV0202SM1Ja,245 Olsson,468.326087,70886b1232f1
15,2024-08-01T02:30:00Z,63.11306618,ELEUV0202SM1Ja,245 Olsson,476.5,70886b1232f1
16,2024-08-01T02:40:00Z,73.67657721,ELEUV0202SM1Ja,245 Olsson,475.3137255,70886b1232f1
17,2024-08-01T02:50:00Z,54.2498922,ELEUV0202SM1Ja,245 Olsson,480.46,70886b1232f1
18,2024-08-01T03:00:00Z,10.80476129,ELEUV0202SM1Ja,245 Olsson,481.86,70886b1232f1
19,2024-08-01T03:10:00Z,11.39099039,ELEUV0202SM1Ja,245 Olsson,481.86,70886b1232f1
20,2024-08-01T03:20:00Z,10.53895839,ELEUV0202SM1Ja,245 Olsson,481.86,70886b1232f1
21,2024-08-01T03:30:00Z,11.8206176,ELEUV0202SM1Ja,245 Olsson,481.86,70886b1232f1
22,2024-08-01T03:40:00Z,11.73697487,ELEUV0202SM1Ja,245 Olsson,481.86,70886b1232f1
23,2024-08-01T03:50:00Z,10.633922,ELEUV0202SM1Ja,245 Olsson,481.86,70886b1232f1
24,2024-08-01T04:00:00Z,11.92781711,ELEUV0202SM1Ja,245 Olsson,494.3333333,70886b1232f1
25,2024-08-01T04:10:00Z,10.31939695,ELEUV0202SM1Ja,245 Olsson,492.0508475,70886b1232f1
26,2024-08-01T04:20:00Z,29.58078701,ELEUV0202SM1Ja,245 Olsson,493.2166667,70886b1232f1
27,2024-08-01T04:30:00Z,111.727421,ELEUV0202SM1Ja,245 Olsson,496.1333333,70886b1232f1
28,2024-08-01T04:40:00Z,102.6439279,ELEUV0202SM1Ja,245 Olsson,499.9,70886b1232f1
29,2024-08-01T04:50:00Z,61.03598252,ELEUV0202SM1Ja,245 Olsson,498.1355932,70886b1232f1
30,2024-08-01T05:00:00Z,21.40297936,ELEUV0202SM1Ja,245 Olsson,498.9833333,70886b1232f1
31,2024-08-01T05:10:00Z,10.80328496,ELEUV0202SM1Ja,245 Olsson,499.75,70886b1232f1
32,2024-08-01T05:20:00Z,11.60280099,ELEUV0202SM1Ja,245 Olsson,504.0166667,70886b1232f1
33,2024-08-01T05:30:00Z,11.54944412,ELEUV0202SM1Ja,245 Olsson,509.7166667,70886b1232f1
34,2024-08-01T05:40:00Z,10.99388311,ELEUV0202SM1Ja,245 Olsson,509.0508475,70886b1232f1
35,2024-08-01T05:50:00Z,11.06321383,ELEUV0202SM1Ja,245 Olsson,510.85,70886b1232f1
36,2024-08-01T06:00:00Z,10.5280323,ELEUV0202SM1Ja,245 Olsson,511.5,70886b1232f1
37,2024-08-01T06:10:00Z,11.52829435,ELEUV0202SM1Ja,245 Olsson,510.9833333,70886b1232f1
